,epoch
15639,23
15640,23
15641,23
15642,23
15643,23
15644,23
15645,23
15646,23
15647,23
15648,23
15649,23
15650,23
15651,23
15652,23
15653,23
15654,23
15655,23
15656,23
15657,23
15658,23
15659,23
15660,23
15661,23
15662,23
15663,23
15664,23
15665,23
15666,23
15667,23
15668,23
15669,23
15670,23
15671,23
15672,23
15673,23
15674,23
15675,23
15676,23
15677,23
15678,23
15679,23
15680,23
15681,23
15682,23
15683,23
15684,23
15685,23
15686,23
15687,23
15688,23
15689,23
15690,23
15691,23
15692,23
15693,23
15694,23
15695,23
15696,23
15697,23
15698,23
15699,23
15700,23
15701,23
15702,23
15703,23
15704,23
15705,23
15706,23
15707,23
15708,23
15709,23
15710,23
15711,23
15712,23
15713,23
15714,23
15715,23
15716,23
15717,23
15718,23
15719,23
15720,23
15721,23
15722,23
15723,23
15724,23
15725,23
15726,23
15727,23
15728,23
15729,23
15730,23
15731,23
15732,23
15733,23
15734,23
15735,23
15736,23
15737,23
15738,23
15739,23
15740,23
15741,23
15742,23
15743,23
15744,23
15745,23
15746,23
15747,23
15748,23
15749,23
15750,23
15751,23
15752,23
15753,23
15754,23
15755,23
15756,23
15757,23
15758,23
15759,23
15760,23
15761,23
15762,23
15763,23
15764,23
15765,23
15766,23
15767,23
15768,23
15769,23
15770,23
15771,23
15772,23
15773,23
15774,23
15775,23
15776,23
15777,23
15778,23
15779,23
15780,23
15781,23
15782,23
15783,23
15784,23
15785,23
15786,23
15787,23
15788,23
15789,23
15790,23
15791,23
15792,23
15793,23
15794,23
15795,23
15796,23
15797,23
15798,23
15799,23
15800,23
15801,23
15802,23
15803,23
15804,23
15805,23
15806,23
15807,23
15808,23
15809,23
15810,23
15811,23
15812,23
15813,23
15814,23
15815,23
15816,23
15817,23
15818,23
15819,23
15820,23
15821,23
15822,23
15823,23
15824,23
15825,23
15826,23
15827,23
15828,23
15829,23
15830,23
15831,23
15832,23
15833,23
15834,23
15835,23
15836,23
15837,23
15838,23
15839,23
15840,23
15841,23
15842,23
15843,23
15844,23
15845,23
15846,23
15847,23
15848,23
15849,23
15850,23
15851,23
15852,23
15853,23
15854,23
15855,23
15856,23
15857,23
15858,23
15859,23
15860,23
15861,23
15862,23
15863,23
15864,23
15865,23
15866,23
15867,23
15868,23
15869,23
15870,23
15871,23
15872,23
15873,23
15874,23
15875,23
15876,23
15877,23
15878,23
15879,23
15880,23
15881,23
15882,23
15883,23
15884,23
15885,23
15886,23
15887,23
15888,23
15889,23
15890,23
15891,23
15892,23
15893,23
15894,23
15895,23
15896,23
15897,23
15898,23
15899,23
15900,23
15901,23
15902,23
15903,23
15904,23
15905,23
15906,23
15907,23
15908,23
15909,23
15910,23
15911,23
15912,23
15913,23
15914,23
15915,23
15916,23
15917,23
15918,23
15919,23
15920,23
15921,23
15922,23
15923,23
15924,23
15925,23
15926,23
15927,23
15928,23
15929,23
15930,23
15931,23
15932,23
15933,23
15934,23
15935,23
15936,23
15937,23
15938,23
15939,23
15940,23
15941,23
15942,23
15943,23
15944,23
15945,23
15946,23
15947,23
15948,23
15949,23
15950,23
15951,23
15952,23
15953,23
15954,23
15955,23
15956,23
15957,23
15958,23
15959,23
16625,25
16626,25
16627,25
16628,25
16629,25
16630,25
16631,25
16632,25
16633,25
16634,25
16635,25
16636,25
16637,25
16638,25
16639,25
16640,25
16641,25
16642,25
16643,25
16644,25
16645,25
16646,25
16647,25
16648,25
16649,25
16650,25
16651,25
16652,25
16653,25
16654,25
16655,25
16656,25
16657,25
16658,25
16659,25
16660,25
16661,25
16662,25
16663,25
16664,25
16665,25
16666,25
16667,25
16668,25
16669,25
16670,25
16671,25
16672,25
16673,25
16674,25
16675,25
16676,25
16677,25
16678,25
16679,25
16680,25
16681,25
16682,25
16683,25
16684,25
16685,25
16686,25
16687,25
16688,25
16689,25
16690,25
16691,25
16692,25
16693,25
16694,25
16695,25
16696,25
16697,25
16698,25
16699,25
16700,25
16701,25
16702,25
16703,25
16704,25
16705,25
16706,25
16707,25
16708,25
16709,25
16710,25
16711,25
16712,25
16713,25
16714,25
16715,25
16716,25
16717,25
16718,25
16719,25
16720,25
16721,25
16722,25
16723,25
16724,25
16725,25
16726,25
16727,25
16728,25
16729,25
16730,25
16731,25
16732,25
16733,25
16734,25
16735,25
16736,25
16737,25
16738,25
16739,25
16740,25
16741,25
16742,25
16743,25
16744,25
16745,25
16746,25
16747,25
16748,25
16749,25
16750,25
16751,25
16752,25
16753,25
16754,25
16755,25
16756,25
16757,25
16758,25
16759,25
16760,25
16761,25
16762,25
16763,25
16764,25
16765,25
16766,25
16767,25
16768,25
16769,25
16770,25
16771,25
16772,25
16773,25
16774,25
16775,25
16776,25
16777,25
16778,25
16779,25
16780,25
16781,25
16782,25
16783,25
16784,25
16785,25
16786,25
16787,25
16788,25
16789,25
16790,25
16791,25
16792,25
16793,25
16794,25
16795,25
16796,25
16797,25
16798,25
16799,25
16800,25
16801,25
16802,25
16803,25
16804,25
16805,25
16806,25
16807,25
16808,25
16809,25
16810,25
16811,25
16812,25
16813,25
16814,25
16815,25
16816,25
16817,25
16818,25
16819,25
16820,25
16821,25
16822,25
16823,25
16824,25
16825,25
16826,25
16827,25
16828,25
16829,25
16830,25
16831,25
16832,25
16833,25
16834,25
16835,25
16836,25
16837,25
16838,25
16839,25
16840,25
16841,25
16842,25
16843,25
16844,25
16845,25
16846,25
16847,25
16848,25
16849,25
16850,25
16851,25
16852,25
16853,25
16854,25
16855,25
16856,25
16857,25
16858,25
16859,25
16860,25
16861,25
16862,25
16863,25
16864,25
16865,25
16866,25
16867,25
16868,25
16869,25
16870,25
16871,25
16872,25
16873,25
16874,25
16875,25
16876,25
16877,25
16878,25
16879,25
16880,25
16881,25
16882,25
16883,25
16884,25
16885,25
16886,25
16887,25
16888,25
16889,25
16890,25
16891,25
16892,25
16893,25
16894,25
16895,25
16896,25
16897,25
16898,25
16899,25
16900,25
16901,25
16902,25
16903,25
16904,25
16905,25
16906,25
16907,25
16908,25
16909,25
16910,25
16911,25
16912,25
16913,25
16914,25
16915,25
16916,25
16917,25
16918,25
16919,25
16920,25
16921,25
16922,25
16923,25
16924,25
16925,25
16926,25
16927,25
16928,25
16929,25
16930,25
16931,25
16932,25
16933,25
16934,25
16935,25
16936,25
16937,25
16938,25
16939,25
16940,25
16941,25
16942,25
16943,25
16944,25
16945,25
16946,25
16947,25
16948,25
16949,25
16950,25
16951,25
16952,25
16953,25
16954,25
16955,25
16956,25
16957,25
16958,25
16959,25
16960,25
16961,25
16962,25
16963,25
16964,25
16965,25
16966,25
16967,25
16968,25
16969,25
16970,25
16971,25
16972,25
16973,25
16974,25
16975,25
16976,25
16977,25
16978,25
16979,25
16980,25
16981,25
16982,25
16983,25
16984,25
16985,25
16986,25
16987,25
16988,25
16989,25
16990,25
16991,25
16992,25
16993,25
16994,25
16995,25
16996,25
16997,25
16998,25
16999,25
17000,25
17001,25
17002,25
17003,25
17004,25
17005,25
17006,25
17007,25
17008,25
17009,25
17010,25
17011,25
17012,25
17013,25
17014,25
17015,25
17016,25
17017,25
17018,25
17019,25
17020,25
17021,25
17022,25
17023,25
17024,25
17025,25
17026,25
17027,25
17028,25
17029,25
17030,25
17031,25
17032,25
17033,25
17034,25
17035,25
17036,25
17037,25
17038,25
17039,25
17040,25
17041,25
17042,25
17043,25
17044,25
17045,25
17046,25
17047,25
17048,25
17049,25
17050,25
17051,25
17052,25
17053,25
17054,25
17055,25
17056,25
17057,25
17058,25
17059,25
17060,25
17061,25
17062,25
17063,25
17064,25
17065,25
17066,25
17067,25
17068,25
17069,25
17070,25
17071,25
17072,25
17073,25
17074,25
17075,25
17076,25
17077,25
17078,25
17079,25
17080,25
17081,25
17082,25
17083,25
17084,25
17085,25
17086,25
17087,25
17088,25
17089,25
17090,25
17091,25
17092,25
17093,25
17094,25
17095,25
17096,25
17097,25
17098,25
17099,25
17100,25
17101,25
17102,25
17103,25
17104,25
17105,25
17106,25
17107,25
17108,25
17109,25
17110,25
17111,25
17112,25
17113,25
17114,25
17115,25
17116,25
17117,25
17118,25
17119,25
17120,25
17121,25
17122,25
17123,25
17124,25
17125,25
17126,25
17127,25
17128,25
17129,25
17130,25
17131,25
17132,25
17133,25
17134,25
17135,25
17136,25
17137,25
17138,25
17139,25
17140,25
17141,25
17142,25
17143,25
17144,25
17145,25
17146,25
17147,25
17148,25
17149,25
17150,25
17151,25
17152,25
17153,25
17154,25
17155,25
17156,25
17157,25
17158,25
17159,25
17160,25
17161,25
17162,25
17163,25
17164,25
17165,25
17166,25
17167,25
17168,25
17169,25
17170,25
17171,25
17172,25
17173,25
17174,25
17175,25
17176,25
17177,25
17178,25
17179,25
17180,25
17181,25
17182,25
17183,25
17184,25
17185,25
17186,25
17187,25
17188,25
17189,25
17190,25
17191,25
17192,25
17193,25
17194,25
17195,25
17196,25
17197,25
17198,25
17199,25
17200,25
17201,25
17202,25
17203,25
17204,25
17205,25
17206,25
17207,25
17208,25
17209,25
17210,25
17211,25
17212,25
17213,25
17214,25
17215,25
17216,25
17217,25
17218,25
17219,25
17220,25
17221,25
17222,25
17223,25
17224,25
17225,25
17226,25
17227,25
17228,25
17229,25
17230,25
17231,25
17232,25
17233,25
17234,25
17235,25
17236,25
17237,25
17238,25
17239,25
17240,25
17241,25
17242,25
17243,25
17244,25
17245,25
17246,25
17247,25
17248,25
17249,25
17250,25
17251,25
17252,25
17253,25
17254,25
17255,25
17256,25
17257,25
17258,25
17259,25
17260,25
17261,25
17262,25
17263,25
17264,25
17265,25
17266,25
17267,25
17268,25
17269,25
17270,25
17271,25
17272,25
17273,25
17274,25
17275,25
17276,25
17277,25
17278,25
17279,25
17280,25
17281,25
17282,25
17283,25
17284,25
17285,25
17286,25
17287,25
17288,25
17289,25
17955,27
17956,27
17957,27
17958,27
17959,27
17960,27
17961,27
17962,27
17963,27
17964,27
17965,27
17966,27
17967,27
17968,27
17969,27
17970,27
17971,27
17972,27
17973,27
17974,27
17975,27
17976,27
17977,27
17978,27
17979,27
17980,27
17981,27
17982,27
17983,27
17984,27
17985,27
17986,27
17987,27
17988,27
17989,27
17990,27
17991,27
17992,27
17993,27
17994,27
17995,27
17996,27
17997,27
17998,27
17999,27
18000,27
18001,27
18002,27
18003,27
18004,27
18005,27
18006,27
18007,27
18008,27
18009,27
18010,27
18011,27
18012,27
18013,27
18014,27
18015,27
18016,27
18017,27
18018,27
18019,27
18020,27
18021,27
18022,27
18023,27
18024,27
18025,27
18026,27
18027,27
18028,27
18029,27
18030,27
18031,27
18032,27
18033,27
18034,27
18035,27
18036,27
18037,27
18038,27
18039,27
18040,27
18041,27
18042,27
18043,27
18044,27
18045,27
18046,27
18047,27
18048,27
18049,27
18050,27
18051,27
18052,27
18053,27
18054,27
18055,27
18056,27
18057,27
18058,27
18059,27
18060,27
18061,27
18062,27
18063,27
18064,27
18065,27
18066,27
18067,27
18068,27
18069,27
18070,27
18071,27
18072,27
18073,27
18074,27
18075,27
18076,27
18077,27
18078,27
18079,27
18080,27
18081,27
18082,27
18083,27
18084,27
18085,27
18086,27
18087,27
18088,27
18089,27
18090,27
18091,27
18092,27
18093,27
18094,27
18095,27
18096,27
18097,27
18098,27
18099,27
18100,27
18101,27
18102,27
18103,27
18104,27
18105,27
18106,27
18107,27
18108,27
18109,27
18110,27
18111,27
18112,27
18113,27
18114,27
18115,27
18116,27
18117,27
18118,27
18119,27
18120,27
18121,27
18122,27
18123,27
18124,27
18125,27
18126,27
18127,27
18128,27
18129,27
18130,27
18131,27
18132,27
18133,27
18134,27
18135,27
18136,27
18137,27
18138,27
18139,27
18140,27
18141,27
18142,27
18143,27
18144,27
18145,27
18146,27
18147,27
18148,27
18149,27
18150,27
18151,27
18152,27
18153,27
18154,27
18155,27
18156,27
18157,27
18158,27
18159,27
18160,27
18161,27
18162,27
18163,27
18164,27
18165,27
18166,27
18167,27
18168,27
18169,27
18170,27
18171,27
18172,27
18173,27
18174,27
18175,27
18176,27
18177,27
18178,27
18179,27
18180,27
18181,27
18182,27
18183,27
18184,27
18185,27
18186,27
18187,27
18188,27
18189,27
18190,27
18191,27
18192,27
18193,27
18194,27
18195,27
18196,27
18197,27
18198,27
18199,27
18200,27
18201,27
18202,27
18203,27
18204,27
18205,27
18206,27
18207,27
18208,27
18209,27
18210,27
18211,27
18212,27
18213,27
18214,27
18215,27
18216,27
18217,27
18218,27
18219,27
18220,27
18221,27
18222,27
18223,27
18224,27
18225,27
18226,27
18227,27
18228,27
18229,27
18230,27
18231,27
18232,27
18233,27
18234,27
18235,27
18236,27
18237,27
18238,27
18239,27
18240,27
18241,27
18242,27
18243,27
18244,27
18245,27
18246,27
18247,27
18248,27
18249,27
18250,27
18251,27
18252,27
18253,27
18254,27
18255,27
18256,27
18257,27
18258,27
18259,27
18260,27
18261,27
18262,27
18263,27
18264,27
18265,27
18266,27
18267,27
18268,27
18269,27
18270,27
18271,27
18272,27
18273,27
18274,27
18275,27
18276,27
18277,27
18278,27
18279,27
18280,27
18281,27
18282,27
18283,27
18284,27
18285,27
18286,27
18287,27
18288,27
18289,27
18290,27
18291,27
18292,27
18293,27
18294,27
18295,27
18296,27
18297,27
18298,27
18299,27
18300,27
18301,27
18302,27
18303,27
18304,27
18305,27
18306,27
18307,27
18308,27
18309,27
18310,27
18311,27
18312,27
18313,27
18314,27
18315,27
18316,27
18317,27
18318,27
18319,27
18320,27
18321,27
18322,27
18323,27
18324,27
18325,27
18326,27
18327,27
18328,27
18329,27
18330,27
18331,27
18332,27
18333,27
18334,27
18335,27
18336,27
18337,27
18338,27
18339,27
18340,27
18341,27
18342,27
18343,27
18344,27
18345,27
18346,27
18347,27
18348,27
18349,27
18350,27
18351,27
18352,27
18353,27
18354,27
18355,27
18356,27
18357,27
18358,27
18359,27
18360,27
18361,27
18362,27
18363,27
18364,27
18365,27
18366,27
18367,27
18368,27
18369,27
18370,27
18371,27
18372,27
18373,27
18374,27
18375,27
18376,27
18377,27
18378,27
18379,27
18380,27
18381,27
18382,27
18383,27
18384,27
18385,27
18386,27
18387,27
18388,27
18389,27
18390,27
18391,27
18392,27
18393,27
18394,27
18395,27
18396,27
18397,27
18398,27
18399,27
18400,27
18401,27
18402,27
18403,27
18404,27
18405,27
18406,27
18407,27
18408,27
18409,27
18410,27
18411,27
18412,27
18413,27
18414,27
18415,27
18416,27
18417,27
18418,27
18419,27
18420,27
18421,27
18422,27
18423,27
18424,27
18425,27
18426,27
18427,27
18428,27
18429,27
18430,27
18431,27
18432,27
18433,27
18434,27
18435,27
18436,27
18437,27
18438,27
18439,27
18440,27
18441,27
18442,27
18443,27
18444,27
18445,27
18446,27
18447,27
18448,27
18449,27
18450,27
18451,27
18452,27
18453,27
18454,27
18455,27
18456,27
18457,27
18458,27
18459,27
18460,27
18461,27
18462,27
18463,27
18464,27
18465,27
18466,27
18467,27
18468,27
18469,27
18470,27
18471,27
18472,27
18473,27
18474,27
18475,27
18476,27
18477,27
18478,27
18479,27
18480,27
18481,27
18482,27
18483,27
18484,27
18485,27
18486,27
18487,27
18488,27
18489,27
18490,27
18491,27
18492,27
18493,27
18494,27
18495,27
18496,27
18497,27
18498,27
18499,27
18500,27
18501,27
18502,27
18503,27
18504,27
18505,27
18506,27
18507,27
18508,27
18509,27
18510,27
18511,27
18512,27
18513,27
18514,27
18515,27
18516,27
18517,27
18518,27
18519,27
18520,27
18521,27
18522,27
18523,27
18524,27
18525,27
18526,27
18527,27
18528,27
18529,27
18530,27
18531,27
18532,27
18533,27
18534,27
18535,27
18536,27
18537,27
18538,27
18539,27
18540,27
18541,27
18542,27
18543,27
18544,27
18545,27
18546,27
18547,27
18548,27
18549,27
18550,27
18551,27
18552,27
18553,27
18554,27
18555,27
18556,27
18557,27
18558,27
18559,27
18560,27
18561,27
18562,27
18563,27
18564,27
18565,27
18566,27
18567,27
18568,27
18569,27
18570,27
18571,27
18572,27
18573,27
18574,27
18575,27
18576,27
18577,27
18578,27
18579,27
18580,27
18581,27
18582,27
18583,27
18584,27
18585,27
18586,27
18587,27
18588,27
18589,27
18590,27
18591,27
18592,27
18593,27
18594,27
18595,27
18596,27
18597,27
18598,27
18599,27
18600,27
18601,27
18602,27
18603,27
18604,27
18605,27
18606,27
18607,27
18608,27
18609,27
18610,27
18611,27
18612,27
18613,27
18614,27
18615,27
18616,27
18617,27
18618,27
18619,27
20615,31
20616,31
20617,31
20618,31
20619,31
20620,31
20621,31
20622,31
20623,31
20624,31
20625,31
20626,31
20627,31
20628,31
20629,31
20630,31
20631,31
20632,31
20633,31
20634,31
20635,31
20636,31
20637,31
20638,31
20639,31
20640,31
20641,31
20642,31
20643,31
20644,31
20645,31
20646,31
20647,31
20648,31
20649,31
20650,31
20651,31
20652,31
20653,31
20654,31
20655,31
20656,31
20657,31
20658,31
20659,31
20660,31
20661,31
20662,31
20663,31
20664,31
20665,31
20666,31
20667,31
20668,31
20669,31
20670,31
20671,31
20672,31
20673,31
20674,31
20675,31
20676,31
20677,31
20678,31
20679,31
20680,31
20681,31
20682,31
20683,31
20684,31
20685,31
20686,31
20687,31
20688,31
20689,31
20690,31
20691,31
20692,31
20693,31
20694,31
20695,31
20696,31
20697,31
20698,31
20699,31
20700,31
20701,31
20702,31
20703,31
20704,31
20705,31
20706,31
20707,31
20708,31
20709,31
20710,31
20711,31
20712,31
20713,31
20714,31
20715,31
20716,31
20717,31
20718,31
20719,31
20720,31
20721,31
20722,31
20723,31
20724,31
20725,31
20726,31
20727,31
20728,31
20729,31
20730,31
20731,31
20732,31
20733,31
20734,31
20735,31
20736,31
20737,31
20738,31
20739,31
20740,31
20741,31
20742,31
20743,31
20744,31
20745,31
20746,31
20747,31
20748,31
20749,31
20750,31
20751,31
20752,31
20753,31
20754,31
20755,31
20756,31
20757,31
20758,31
20759,31
20760,31
20761,31
20762,31
20763,31
20764,31
20765,31
20766,31
20767,31
20768,31
20769,31
20770,31
20771,31
20772,31
20773,31
20774,31
20775,31
20776,31
20777,31
20778,31
20779,31
20780,31
20781,31
20782,31
20783,31
20784,31
20785,31
20786,31
20787,31
20788,31
20789,31
20790,31
20791,31
20792,31
20793,31
20794,31
20795,31
20796,31
20797,31
20798,31
20799,31
20800,31
20801,31
20802,31
20803,31
20804,31
20805,31
20806,31
20807,31
20808,31
20809,31
20810,31
20811,31
20812,31
20813,31
20814,31
20815,31
20816,31
20817,31
20818,31
20819,31
20820,31
20821,31
20822,31
20823,31
20824,31
20825,31
20826,31
20827,31
20828,31
20829,31
20830,31
20831,31
20832,31
20833,31
20834,31
20835,31
20836,31
20837,31
20838,31
20839,31
20840,31
20841,31
20842,31
20843,31
20844,31
20845,31
20846,31
20847,31
20848,31
20849,31
20850,31
20851,31
20852,31
20853,31
20854,31
20855,31
20856,31
20857,31
20858,31
20859,31
20860,31
20861,31
20862,31
20863,31
20864,31
20865,31
20866,31
20867,31
20868,31
20869,31
20870,31
20871,31
20872,31
20873,31
20874,31
20875,31
20876,31
20877,31
20878,31
20879,31
20880,31
20881,31
20882,31
20883,31
20884,31
20885,31
20886,31
20887,31
20888,31
20889,31
20890,31
20891,31
20892,31
20893,31
20894,31
20895,31
20896,31
20897,31
20898,31
20899,31
20900,31
20901,31
20902,31
20903,31
20904,31
20905,31
20906,31
20907,31
20908,31
20909,31
20910,31
20911,31
20912,31
20913,31
20914,31
20915,31
20916,31
20917,31
20918,31
20919,31
20920,31
20921,31
20922,31
20923,31
20924,31
20925,31
20926,31
20927,31
20928,31
20929,31
20930,31
20931,31
20932,31
20933,31
20934,31
20935,31
20936,31
20937,31
20938,31
20939,31
20940,31
20941,31
20942,31
20943,31
20944,31
20945,31
20946,31
20947,31
20948,31
20949,31
20950,31
20951,31
20952,31
20953,31
20954,31
20955,31
20956,31
20957,31
20958,31
20959,31
20960,31
20961,31
20962,31
20963,31
20964,31
20965,31
20966,31
20967,31
20968,31
20969,31
20970,31
20971,31
20972,31
20973,31
20974,31
20975,31
20976,31
20977,31
20978,31
20979,31
20980,31
20981,31
20982,31
20983,31
20984,31
20985,31
20986,31
20987,31
20988,31
20989,31
20990,31
20991,31
20992,31
20993,31
20994,31
20995,31
20996,31
20997,31
20998,31
20999,31
21000,31
21001,31
21002,31
21003,31
21004,31
21005,31
21006,31
21007,31
21008,31
21009,31
21010,31
21011,31
21012,31
21013,31
21014,31
21015,31
21016,31
21017,31
21018,31
21019,31
21020,31
21021,31
21022,31
21023,31
21024,31
21025,31
21026,31
21027,31
21028,31
21029,31
21030,31
21031,31
21032,31
21033,31
21034,31
21035,31
21036,31
21037,31
21038,31
21039,31
21040,31
21041,31
21042,31
21043,31
21044,31
21045,31
21046,31
21047,31
21048,31
21049,31
21050,31
21051,31
21052,31
21053,31
21054,31
21055,31
21056,31
21057,31
21058,31
21059,31
21060,31
21061,31
21062,31
21063,31
21064,31
21065,31
21066,31
21067,31
21068,31
21069,31
21070,31
21071,31
21072,31
21073,31
21074,31
21075,31
21076,31
21077,31
21078,31
21079,31
21080,31
21081,31
21082,31
21083,31
21084,31
21085,31
21086,31
21087,31
21088,31
21089,31
21090,31
21091,31
21092,31
21093,31
21094,31
21095,31
21096,31
21097,31
21098,31
21099,31
21100,31
21101,31
21102,31
21103,31
21104,31
21105,31
21106,31
21107,31
21108,31
21109,31
21110,31
21111,31
21112,31
21113,31
21114,31
21115,31
21116,31
21117,31
21118,31
21119,31
21120,31
21121,31
21122,31
21123,31
21124,31
21125,31
21126,31
21127,31
21128,31
21129,31
21130,31
21131,31
21132,31
21133,31
21134,31
21135,31
21136,31
21137,31
21138,31
21139,31
21140,31
21141,31
21142,31
21143,31
21144,31
21145,31
21146,31
21147,31
21148,31
21149,31
21150,31
21151,31
21152,31
21153,31
21154,31
21155,31
21156,31
21157,31
21158,31
21159,31
21160,31
21161,31
21162,31
21163,31
21164,31
21165,31
21166,31
21167,31
21168,31
21169,31
21170,31
21171,31
21172,31
21173,31
21174,31
21175,31
21176,31
21177,31
21178,31
21179,31
21180,31
21181,31
21182,31
21183,31
21184,31
21185,31
21186,31
21187,31
21188,31
21189,31
21190,31
21191,31
21192,31
21193,31
21194,31
21195,31
21196,31
21197,31
21198,31
21199,31
21200,31
21201,31
21202,31
21203,31
21204,31
21205,31
21206,31
21207,31
21208,31
21209,31
21210,31
21211,31
21212,31
21213,31
21214,31
21215,31
21216,31
21217,31
21218,31
21219,31
21220,31
21221,31
21222,31
21223,31
21224,31
21225,31
21226,31
21227,31
21228,31
21229,31
21230,31
21231,31
21232,31
21233,31
21234,31
21235,31
21236,31
21237,31
21238,31
21239,31
21240,31
21241,31
21242,31
21243,31
21244,31
21245,31
21246,31
21247,31
21248,31
21249,31
21250,31
21251,31
21252,31
21253,31
21254,31
21255,31
21256,31
21257,31
21258,31
21259,31
21260,31
21261,31
21262,31
21263,31
21264,31
21265,31
21266,31
21267,31
21268,31
21269,31
21270,31
21271,31
21272,31
21273,31
21274,31
21275,31
21276,31
21277,31
21278,31
21279,31
23275,35
23276,35
23277,35
23278,35
23279,35
23280,35
23281,35
23282,35
23283,35
23284,35
23285,35
23286,35
23287,35
23288,35
23289,35
23290,35
23291,35
23292,35
23293,35
23294,35
23295,35
23296,35
23297,35
23298,35
23299,35
23300,35
23301,35
23302,35
23303,35
23304,35
23305,35
23306,35
23307,35
23308,35
23309,35
23310,35
23311,35
23312,35
23313,35
23314,35
23315,35
23316,35
23317,35
23318,35
23319,35
23320,35
23321,35
23322,35
23323,35
23324,35
23325,35
23326,35
23327,35
23328,35
23329,35
23330,35
23331,35
23332,35
23333,35
23334,35
23335,35
23336,35
23337,35
23338,35
23339,35
23340,35
23341,35
23342,35
23343,35
23344,35
23345,35
23346,35
23347,35
23348,35
23349,35
23350,35
23351,35
23352,35
23353,35
23354,35
23355,35
23356,35
23357,35
23358,35
23359,35
23360,35
23361,35
23362,35
23363,35
23364,35
23365,35
23366,35
23367,35
23368,35
23369,35
23370,35
23371,35
23372,35
23373,35
23374,35
23375,35
23376,35
23377,35
23378,35
23379,35
23380,35
23381,35
23382,35
23383,35
23384,35
23385,35
23386,35
23387,35
23388,35
23389,35
23390,35
23391,35
23392,35
23393,35
23394,35
23395,35
23396,35
23397,35
23398,35
23399,35
23400,35
23401,35
23402,35
23403,35
23404,35
23405,35
23406,35
23407,35
23408,35
23409,35
23410,35
23411,35
23412,35
23413,35
23414,35
23415,35
23416,35
23417,35
23418,35
23419,35
23420,35
23421,35
23422,35
23423,35
23424,35
23425,35
23426,35
23427,35
23428,35
23429,35
23430,35
23431,35
23432,35
23433,35
23434,35
23435,35
23436,35
23437,35
23438,35
23439,35
23440,35
23441,35
23442,35
23443,35
23444,35
23445,35
23446,35
23447,35
23448,35
23449,35
23450,35
23451,35
23452,35
23453,35
23454,35
23455,35
23456,35
23457,35
23458,35
23459,35
23460,35
23461,35
23462,35
23463,35
23464,35
23465,35
23466,35
23467,35
23468,35
23469,35
23470,35
23471,35
23472,35
23473,35
23474,35
23475,35
23476,35
23477,35
23478,35
23479,35
23480,35
23481,35
23482,35
23483,35
23484,35
23485,35
23486,35
23487,35
23488,35
23489,35
23490,35
23491,35
23492,35
23493,35
23494,35
23495,35
23496,35
23497,35
23498,35
23499,35
23500,35
23501,35
23502,35
23503,35
23504,35
23505,35
23506,35
23507,35
23508,35
23509,35
23510,35
23511,35
23512,35
23513,35
23514,35
23515,35
23516,35
23517,35
23518,35
23519,35
23520,35
23521,35
23522,35
23523,35
23524,35
23525,35
23526,35
23527,35
23528,35
23529,35
23530,35
23531,35
23532,35
23533,35
23534,35
23535,35
23536,35
23537,35
23538,35
23539,35
23540,35
23541,35
23542,35
23543,35
23544,35
23545,35
23546,35
23547,35
23548,35
23549,35
23550,35
23551,35
23552,35
23553,35
23554,35
23555,35
23556,35
23557,35
23558,35
23559,35
23560,35
23561,35
23562,35
23563,35
23564,35
23565,35
23566,35
23567,35
23568,35
23569,35
23570,35
23571,35
23572,35
23573,35
23574,35
23575,35
23576,35
23577,35
23578,35
23579,35
23580,35
23581,35
23582,35
23583,35
23584,35
23585,35
23586,35
23587,35
23588,35
23589,35
23590,35
23591,35
23592,35
23593,35
23594,35
23595,35
23596,35
23597,35
23598,35
23599,35
23600,35
23601,35
23602,35
23603,35
23604,35
23605,35
23606,35
23607,35
23608,35
23609,35
23610,35
23611,35
23612,35
23613,35
23614,35
23615,35
23616,35
23617,35
23618,35
23619,35
23620,35
23621,35
23622,35
23623,35
23624,35
23625,35
23626,35
23627,35
23628,35
23629,35
23630,35
23631,35
23632,35
23633,35
23634,35
23635,35
23636,35
23637,35
23638,35
23639,35
23640,35
23641,35
23642,35
23643,35
23644,35
23645,35
23646,35
23647,35
23648,35
23649,35
23650,35
23651,35
23652,35
23653,35
23654,35
23655,35
23656,35
23657,35
23658,35
23659,35
23660,35
23661,35
23662,35
23663,35
23664,35
23665,35
23666,35
23667,35
23668,35
23669,35
23670,35
23671,35
23672,35
23673,35
23674,35
23675,35
23676,35
23677,35
23678,35
23679,35
23680,35
23681,35
23682,35
23683,35
23684,35
23685,35
23686,35
23687,35
23688,35
23689,35
23690,35
23691,35
23692,35
23693,35
23694,35
23695,35
23696,35
23697,35
23698,35
23699,35
23700,35
23701,35
23702,35
23703,35
23704,35
23705,35
23706,35
23707,35
23708,35
23709,35
23710,35
23711,35
23712,35
23713,35
23714,35
23715,35
23716,35
23717,35
23718,35
23719,35
23720,35
23721,35
23722,35
23723,35
23724,35
23725,35
23726,35
23727,35
23728,35
23729,35
23730,35
23731,35
23732,35
23733,35
23734,35
23735,35
23736,35
23737,35
23738,35
23739,35
23740,35
23741,35
23742,35
23743,35
23744,35
23745,35
23746,35
23747,35
23748,35
23749,35
23750,35
23751,35
23752,35
23753,35
23754,35
23755,35
23756,35
23757,35
